site,isSoS,phenoDate,ta,sw,sm
3,1,737439.5,24.7929199625651,360.476101851852,0.834914564822813
3,1,737739.5,19.1719147949219,316.883222222222,0.459695338294905
3,0,730276,8.60242758614679,92.756507936508,1.08293955183755
3,0,730621,10.2701377214704,108.723604497355,1.2740288967852
3,0,731007,6.59766754150393,101.829699074074,0.45958121549041
3,0,731351,9.39348223005024,104.878366402116,1.27409792215253
3,0,731711,10.4810941859654,107.011570767196,0.106112163956062
3,0,732113,10.5385173252651,114.613908730159,1.35016180808734
3,0,732396.5,14.874328491211,187.291469135802,0.822259106476666
3,0,732822.5,10.5814436035156,97.8673796296296,1.38133183729694
3,0,733192.5,6.16450431315106,109.29412345679,0.919397389321909
3,0,733513,14.4917516217913,171.484055886243,0.99288378150707
3,0,733857.5,19.8598994547526,214.125358024691,0.261342791021472
3,0,734263,11.028549281529,125.120089285714,1.08323138297676
3,0,734618,12.8006677246094,154.419047619048,0.137900312718209
3,0,734974,11.4588492257255,139.246944444444,0.265789285228751
3,0,735308.5,17.809728515625,196.254075617284,3.2233517861665
3,0,735744.5,9.38932006835939,117.779558641975,0.186745935807251
3,0,736079,12.635900050572,146.083705357143,0.202545784212951
3,0,736445,11.4616190883092,63.192876984127,3.85034842947153
3,0,736851,9.00329236711777,108.372688492063,1.12213138016221
3,0,737155,17.2844772774833,173.650211640212,1.69541668097912
3,0,737489.5,17.42592578125,245.120861882716,0.27089601320927
4,1,730418.5,16.2900289713542,264.725831437099,1.00564664742748
4,1,730764,12.3602148001535,212.879702813688,2.26734524898855
4,1,731139,12.6284467860631,132.159227016792,2.41956271992541
4,1,731484,10.7848499843053,173.67035218254,1.44345294160552
4,1,731864.5,16.5447524414063,244.921339780454,0.283538866474152
4,1,732235,16.6049542236328,222.784744997781,0.707981656315825
4,1,732590,15.9373965018136,235.544268198165,0.487952370423741
4,1,732970.5,14.7704578450521,236.978813355999,1.6773599471303
4,1,733320,10.8468785749163,215.126216446811,1.29267361724866
4,1,733666,10.7007254900251,182.042863756614,0.391444727406487
4,1,734067,14.5231460571289,268.98053381501,0.487033325167035
4,1,734426,13.4495315551758,218.991917017377,1.51281457524947
4,1,734778.5,14.8427233886719,224.248487117814,0.225624051083331
4,1,735157,14.6717510986328,228.956771616053,0.311467296643674
4,1,735420.5,7.79544596354168,87.3104290123457,0.20459290374417
4,1,735836.5,11.0655076497396,149.027665123457,0.370331293394975
4,1,736339,25.5172570800782,340.699001322751,1.30229369137094
4,1,736608,14.2670727975028,209.996963300755,0.297457772273272
4,1,736983,14.1644450596401,229.065374857383,0.755481064885785
4,1,737369,14.8214378574916,214.96818287037,1.8824282563453
4,1,737708.5,15.342944132487,236.968438473548,0.492433738710297
4,0,730276,7.94569209507536,72.4577943121693,1.61783400469119
4,0,730540.5,21.0283964029948,225.067452796088,1.06412857304205
4,0,730956,10.1430787440709,135.821564153439,1.05540123965462
4,0,731262,22.3605492292132,269.89176064789,1.99208469478471
4,0,731665.5,14.9392983805339,162.101739197531,1.29654075879976
4,0,732092.5,8.0096491699219,83.1422407407407,0.288885246865157
4,0,732367,23.0451245989119,258.379462060676,0.268885761869826
4,0,732796,12.7234646606445,113.881612103175,0.717784300392406
4,0,733097,19.672737601144,235.904244042452,2.16282364221897
4,0,733553.5,7.35896614583335,91.7521172839506,0.706028472399427
4,0,733823.5,24.4648771565755,266.199426950902,0.183481909196499
4,0,734294,8.6485723440988,77.0760945767196,0.659503942316468
4,0,734548.5,22.9263275960287,249.102247571027,1.31207895055394
4,0,735019.5,6.57679260253908,83.0922638888889,0.194786721110458
4,0,735298,16.6077695138114,199.805814783813,0.831000101467407
4,0,735688,12.9942905970982,139.909720568783,5.04550281887652
4,0,736079,12.1569379970006,124.081164021164,0.243904634431983
4,0,736475,6.87437879289902,81.3663029100529,0.890545576918811
4,0,736775.5,16.7398983968099,154.751368827161,3.3304426793531
4,0,737175,12.9786342511858,91.6997585978837,2.4291412994418
4,0,737450.5,23.8224659830729,324.899817901235,0.171314815011038
5,1,730429,20.0312292480469,237.821516203704,2.43304986069035
5,1,730774,16.5117936924526,227.164439776587,1.25039995298394
5,1,731149.5,15.9339366455078,192.757920910117,5.53276510069812
5,1,731504,19.2118947928293,263.170964290881,2.66709799809577
5,1,731961,25.305286429269,341.832503306878,1.96255731788739
5,1,732225,16.8842836652483,253.77517568114,0.364630791312043
5,1,732610.5,19.8409638264974,294.645316578053,0.568229356171833
5,1,732996,17.9334017508371,270.185076058201,2.00109758087017
5,1,733340.5,14.6811783447266,220.071399166896,4.13719561736075
5,1,733706.5,18.22789453125,237.389566025157,1.12669090134732
5,1,734122,19.9186902291434,276.388498677249,2.24700954595819
5,1,734426,13.6100003051758,240.194079715789,2.64426719527892
5,1,734791,17.8622950526646,218.642193500176,1.23041750234408
5,1,735157,14.7006685093471,208.569002105471,2.51999074892563
5,1,735543,20.8130557686942,288.287334656085,1.44636125324431
5,1,735877,17.0186416190011,230.644356243799,1.48235973059
5,1,736273,15.2437644304548,198.987829034392,3.39798799548927
5,1,736608,17.5058786010742,242.46683598594,0.0619516928595974
5,1,736963,13.1278560529437,207.478022486772,1.05637178990005
5,1,737338,18.1985753522601,209.377602203208,1.66848209647212
5,1,737739.5,20.7520606282552,291.511785493827,0.717279128650163
5,0,730235,14.5654731532506,128.963490410053,0.304439482873145
5,0,730601,11.0825788225447,112.717195767196,1.72819931760141
5,0,730966,9.43931958879746,118.330236441799,0.320637994206876
5,0,731321,13.5841957746234,172.464963624339,1.04390168349995
5,0,731665.5,15.8226108805339,167.447172839506,2.28147373774771
5,0,732072,8.85527121407647,74.9229166666666,2.13028321241435
5,0,732427,13.5789572143555,134.941623677249,0.711682650874078
5,0,732812,11.6424628993443,120.536668320106,0.490336203939053
5,0,733167,11.0320473807199,142.047083333334,0.491622823500489
5,0,733513,14.9324547467913,161.345985449735,0.781556529444187
5,0,733898,14.0488356672015,122.734189814815,0.532291916739102
5,0,734263,11.1725503976005,125.353148148148,0.823133984977435
5,0,734618,12.6625929478237,153.88667989418,0.323053675144099
5,0,735004,13.1469871738979,117.817781084656,0.14254150765769
5,0,735329,19.0113920811245,190.504918981482,1.39888043795197
5,0,735704,15.5107205636161,129.987958002646,0.821145131107395
5,0,736089,16.3769380405971,128.280158730159,0.153870405956915
5,0,736435,11.0578896658761,137.255166997354,1.35497785417734
5,0,736830,9.17110604422435,110.64921957672,0.578779287148396
5,0,737175,15.3001018851144,85.8108713624339,2.15777828491716
5,0,737581,9.7722967529297,91.9541964285714,0.299390048527828
6,1,730438.5,13.723162516276,248.925699074074,1.66083139552653
6,1,730754,4.24541765485493,138.326541005291,1.68152765073765
6,1,731119,8.79070316859656,213.583720238095,0.688979171778489
6,1,731433,6.49599814278741,86.4124636243387,0.221865896711228
6,1,731864.5,13.5862524414063,242.682940089096,0.287891330090418
6,1,732164,4.75050672258652,80.6641617063492,1.74106680163282
6,1,732560,6.93729274204801,135.166025132275,0.939813355846717
6,1,732863,6.98776912144255,60.8979431216931,1.31229698528923
6,1,733310,8.12847856794088,113.458166335979,1.37210230947153
6,1,733645.5,5.60300549316409,138.423219135802,0.667601696756116
6,1,734016,6.88056126185829,107.762491732804,0.727248785338395
6,1,734396,8.79677734375002,179.145120701058,0.107129630966021
6,1,734766,10.1341927664621,203.43330026455,0.537432537641633
6,1,735168,14.5215631539481,249.974877033133,0.526071341132322
6,1,735475.5,5.65995068359377,157.026842592593,0.215536189028616
6,1,735805.5,5.84392203776044,86.57274845679,0.339864447068155
6,1,736252,9.42396619524277,211.089571255477,1.22298332566642
6,1,736526,4.41087506975449,87.088718584656,0.869423035869878
6,1,736993.5,14.1981619059245,278.604081541273,0.322096550110571
6,1,737308,7.7807056971959,155.781334325397,0.973594206167212
6,1,737713.5,12.2193232421875,246.031314022111,0.87431065773534
6,0,730195.5,13.2226456298828,128.120706790123,2.01823811311175
6,0,730510.5,19.9328634033203,289.388327160494,0.634111928475218
6,0,730876.5,21.1657406005859,334.786512345679,0.0510806956401193
6,0,731241.5,22.778721883138,333.650561728395,0.753752615590188
6,0,731606.5,22.6270251464844,342.20737962963,0.0053707912875388
6,0,731914.5,17.8275400797526,361.681990740741,0.0881267369734928
6,0,732358,22.3561888340541,283.884505515124,0.0799061436366313
6,0,732713,23.9254777308873,277.864343584656,1.17328150838304
6,0,733133,13.2015016828265,155.277399140212,0.293630663618881
6,0,733401.5,22.9140205485026,377.900762345679,0.936962759105598
6,0,733788,24.3581346348354,344.320631613757,0.0801110663199787
6,0,734101.5,18.6921516113281,354.238444444444,0.216555245041169
6,0,734598,11.9459395926339,166.376281415344,0.544518939417315
6,0,734954,16.2291182599749,187.036177248677,0.209418468476502
6,0,735333,17.3372907366072,146.81451223545,0.642024231225703
6,0,735644,19.6792401123047,272.93354901995,1.3495305835452
6,0,736010,20.7496823120117,281.72615311557,0.306604946577254
6,0,736303,18.9364290509905,366.841064814815,1.18553072354853
6,0,736730.5,24.1874649251302,298.44837962963,0.371167724660953
6,0,737144.5,15.2973660481771,188.246069444445,0.474265095145417
6,0,737450.5,23.0285857747396,327.243060185185,0.0796266456376317
9,1,730184.5,27.0573561197917,242.377907407408,4.79472963728706
9,1,730449,24.11050667899,252.385674603175,2.97111260825454
9,1,730795,26.33110294887,210.940464616402,1.44302368825104
9,1,731149.5,25.7074470621745,208.207800539747,2.22081016530637
9,1,731525,26.7250879778181,215.979391534392,0.993374402596927
9,1,731890,28.3453790719169,231.388126653439,3.10880457652325
9,1,732276,24.3312151663644,211.466951058201,2.02506379205847
9,1,732631,22.4384111676898,160.948139880952,2.22521931599597
9,1,733006,27.0668829781669,291.434027777778,1.84532417314013
9,1,733422,27.1287457275391,230.175386904762,4.80171092818583
9,1,733717,25.4534367588588,187.276403769841,1.05270488440887
9,1,734102,30.2399389212472,231.744920634921,2.14634157154987
9,1,734508,29.8872042410715,287.122377645503,2.14753667702579
9,1,734842,29.3849863542829,278.07566468254,1.3838452622325
9,1,735178,30.4292276872908,249.259242724868,0.952838143522186
9,1,735572.5,27.9530717773438,262.281811728395,1.66998914386711
9,1,735897.5,31.108436726888,259.646986114125,1.68358106173632
9,1,736293,28.9475615147182,215.820016534391,1.52874181077202
9,1,736618,25.1983315604074,239.053354510353,1.44752417035383
9,1,737065,27.7954924229213,268.328435846561,6.20007296990939
9,1,737348,27.4305687604632,207.51767631995,0.945605070352199
9,1,737739.5,30.9768314615886,291.162719135802,1.40690453756452
9,0,730265.5,15.5008956705729,118.447104938272,1.23194907669186
9,0,730642,17.9546104649135,96.8320866402117,0.815914622865434
9,0,730986,23.4584126063756,113.049398148148,1.19630722670133
9,0,731372,14.6469056919643,108.293452380952,1.29800349523166
9,0,731726.5,20.8594465332031,90.5194506172839,0.861022488234969
9,0,732092.5,15.8613887532552,136.583188271605,0.775812146881094
9,0,732437,20.1437582833426,85.6950777116403,1.2930443691722
9,0,732833,22.6687124197824,117.598005952381,0.351582958684528
9,0,733167,18.520060773577,120.672635582011,0.350262957835054
9,0,733553.5,17.8997786458334,103.76487191358,0.81962863373993
9,0,733908,20.0254727608817,117.104345238095,0.659628945398132
9,0,734253,19.2484926060268,173.477962962963,1.24140842037754
9,0,734648.5,20.3148286946615,115.526808641975,0.57467494894736
9,0,734984,21.5206123134068,188.499014550264,1.74905852194937
9,0,735339,27.7645958600726,192.843695436508,1.11383152623008
9,0,735714,22.9477638462612,102.458310185185,2.32931910732616
9,0,736130,20.1785756574359,97.2436507936508,0.681933953783717
9,0,736465,17.7745006888254,129.098959986772,0.495111206097818
9,0,736861,21.1467367553711,120.556970899471,0.658347080686461
9,0,737216,18.0914357212612,135.485056216931,0.865802343062004
9,0,737581,21.0070958600726,105.667321428571,1.13593344870708
10,1,730184.5,28.098126953125,250.613132716049,4.63377457908325
10,1,730449,25.1682856968471,272.107046957672,2.57774565912976
10,1,730784.5,25.0322847900391,182.186078301512,1.65016897895459
10,1,731149.5,25.1214939371745,218.035116897772,2.79078090551871
10,1,731545,29.4972002301897,301.413330026455,1.29715813832896
10,1,731910,30.7804283796038,326.638968253968,2.04344104184109
10,1,732256,27.3040718732562,278.273697089947,0.806012801737553
10,1,732631,22.435102015904,186.327933201058,1.77514430463424
10,1,732975.5,25.6837086588542,256.299510886863,1.36166880453182
10,1,733351,27.1415446690151,229.477349537037,2.98799363440021
10,1,733717,24.1413441249303,189.529227843915,2.22701730798488
10,1,734102,29.1102458408901,216.350833333333,2.00426306351959
10,1,734467,26.5397246006557,310.369206349206,2.49013456219464
10,1,734781,25.2387779889788,242.719997306703,0.343927475288714
10,1,735178,30.4894843837193,262.379712301587,0.868082709290862
10,1,735532.5,25.4220630289714,225.856753902859,1.68124220566107
10,1,735928,27.1379916381836,274.138518518518,2.27968931231593
10,1,736283,23.0291681344169,169.436207010582,3.82400675957971
10,1,736679,27.0718795776367,236.343518518519,5.20402208043726
10,1,737004,27.0777296665737,226.12646494709,1.66292496591882
10,1,737358.5,24.2920460611979,190.935672715364,1.78486173695755
10,1,737734,25.7223206002372,236.804214616402,2.09759625042231
10,0,730276,17.3730860682896,107.225277777778,0.902373715082838
10,0,730642,15.9459106881278,90.4535681216932,0.587688099357709
10,0,730986,22.341788722447,103.435476190476,1.01173839618954
10,0,731361.5,16.8353774414063,81.6195555555555,1.40436133703964
10,0,731716,21.2634378923689,136.077250330688,0.52898779977499
10,0,732103,18.6834164864676,124.613703703704,0.691851420700183
10,0,732457.5,21.5803804931641,95.6474475308642,0.870465768790672
10,0,732833,20.2412459019252,109.832936507937,0.4040987146847
10,0,733198,19.1965137154716,89.3801289682539,0.348361166592587
10,0,733564,14.8219620186942,135.217354497355,0.259733872880636
10,0,733929,18.0423546055385,124.465618386243,0.372420833238559
10,0,734294,19.8508100673131,92.5242890211641,0.416443651503022
10,0,734648.5,18.1000214029948,107.05699691358,0.485974296824862
10,0,735035,18.9159546770368,100.43359457672,0.741053043684901
10,0,735390,17.05944279262,88.6036871693122,1.99143235585856
10,0,735714,21.7262069266183,109.419376653439,1.74691094735493
10,0,736109.5,21.3187422281901,111.48762037037,0.820971691554304
10,0,736455,16.7786507742746,142.090843253968,0.217873170703068
10,0,736840.5,14.6632833658855,123.574138888889,1.74568098053377
10,0,737195,17.8688142613002,132.974103835979,0.2621644585266
10,0,737570.5,19.038279296875,110.700901234568,1.83770065248194
11,1,730505,25.5769907052176,300.597258597884,4.67811564805592
11,1,730845.5,24.2388564046224,312.177169753086,4.77603763831753
11,1,731047,15.752819039481,105.683323412698,3.38665988839263
11,1,731586,24.5736718314035,264.640456349206,11.8605450606394
11,1,731793,13.6785173252651,100.132384259259,4.68318273536865
11,1,732123,14.3877486746652,115.604136904762,2.46288222398389
11,1,732671.5,24.8288902587891,328.885759259259,2.99315369431652
11,1,733045.5,25.9980205891927,254.102540123457,6.17941485755312
11,1,733396,24.5625474330357,316.865846560847,5.56380374185726
11,1,733793,23.7168027169364,284.640413359788,3.63385230040062
11,1,733979.5,12.9350471598308,104.741447530864,5.38086368560084
11,1,734497.5,23.277875773112,268.57212654321,4.50277214052895
11,1,734801.5,20.5136579182943,246.916125063249,4.35823833557123
11,1,735223,26.144482901437,265.525314153439,4.36038087666974
11,1,735532.5,20.151417195638,251.442726125081,2.78457981145534
11,1,735836.5,15.6528201497396,166.319739197531,4.50020931103244
11,1,736191.5,21.7298588053386,147.072779320988,6.06229736855989
11,1,736684,23.8515309361049,290.191121031746,5.00249011520032
11,1,737075,25.2812939889091,312.363617724868,2.83629118656855
11,1,737430,25.8088456072126,277.394279100529,8.5774710746617
11,1,737708.5,19.8322514241537,237.176219337746,5.59392442173608
11,0,730205.5,20.4276208089193,108.203569444444,7.13179397976723
11,0,730591,20.0459298706055,141.109575066138,5.57283298863305
11,0,730935.5,22.0678289794922,156.070783950617,6.13343514007059
11,0,731311.5,21.9737384440104,137.824720679012,8.40217371649443
11,0,731676,18.2598512486049,196.423358134921,2.46167775420858
11,0,732001.5,24.6654916178385,229.664737565406,2.04759345847126
11,0,732372.5,25.3128946940104,206.47026695421,7.09873258838943
11,0,732782,16.8423779296875,171.611987433862,2.5693847667255
11,0,733126.5,21.952017171224,148.520984567901,6.87484788796632
11,0,733503,18.8060820225307,160.684565145503,4.76221594238145
11,0,733868,21.1555077253069,200.440044642857,1.89893569767713
11,0,734223.5,20.6538168538412,194.547223765432,3.21113170911123
11,0,734577,22.9870183890207,151.861845806465,6.8762011879498
11,0,734964,20.2546915980748,179.19861441799,1.76547164935306
11,0,735318.5,20.3980171305339,178.502922839506,4.67954109640508
11,0,735683.5,22.2447330729167,171.687520061728,6.67049926469308
11,0,736059,21.0302315412249,156.266416997354,5.80043900116064
11,0,736425,24.376809866769,143.80013723545,5.29328374718259
11,0,736779.5,21.6186171875,182.452138888889,9.18402390921485
11,0,737134,21.7613738577707,180.867923280423,3.14794180709662
11,0,737499,21.5621415492467,237.591458488343,3.12275145422544
14,1,730449,20.2943850272043,233.676455026455,2.92948248916922
14,1,730815,22.8254007829939,243.963009259259,4.24685032060806
14,1,731170,23.7841123308454,273.435944113757,4.00558932002149
14,1,731565,25.0307566615514,231.934708994709,5.74504641868283
14,1,731920,23.4403165108817,251.972509920635,4.85936483482187
14,1,732296,23.3093000139509,245.711554232804,8.0739636388465
14,1,732651,23.2049658639091,237.797096560846,7.56934190435961
14,1,733026,23.3553536987305,191.263955026455,5.3537454408582
14,1,733391,23.7502596609933,277.382648809524,6.46803692222616
14,1,733767.5,24.100903116862,280.832984567901,2.96171505958848
14,1,734112,24.7056828962054,231.236832010582,6.34749821125169
14,1,734487,24.3754272896903,265.266048280423,6.26279168591363
14,1,734842,22.2084852382115,280.156157407407,4.27637841010942
14,1,735218,25.7903100585938,278.817896825397,3.68075739861418
14,1,735573,23.1126375470843,227.138587962963,3.73637315399954
14,1,735948,23.7000801304409,240.710714285714,5.83434600753111
14,1,736293,24.8135157557896,258.060710978836,7.23179346996592
14,1,736669,25.1535881696429,294.27890542328,2.86673934231516
14,1,737034,23.5836113194057,250.435968915344,6.7115055474719
14,1,737409,23.837669241769,286.103048941799,2.93262657580851
14,1,737739.5,27.4571075032552,296.670791666667,1.38478525388837
14,0,730204.5,23.6234182942709,214.901648148148,2.97231728894505
14,0,730601,20.5516748046875,191.41578042328,0.579819655781254
14,0,730920.5,24.1702657470703,237.232543447989,3.36901522750779
14,0,731372,20.3984514508929,166.34066468254,0.670376914960807
14,0,731645,23.3543791852679,211.917901269014,3.76727126988948
14,0,732001.5,23.7745124511719,229.57856318269,3.52384851771351
14,0,732367,25.005637991769,237.863615499829,4.29090525382411
14,0,732751,22.9227519880023,195.141072668651,2.44150617973689
14,0,733126.5,24.074470296224,214.309541666667,1.31086820928251
14,0,733482,22.304228515625,218.785004960317,5.62298979068807
14,0,733847,23.0602238246373,223.895529100529,1.42039123146445
14,0,734184,23.9072475760324,211.163430631123,5.08392799822407
14,0,734567,22.3347423880441,171.029480200066,3.82046998397666
14,0,734923.5,24.8000741780599,274.117051198889,2.38321042104725
14,0,735289,24.6215034702846,217.98437365214,7.57479814258012
14,0,735663,23.8110366385324,207.029840856481,4.09960716242506
14,0,736020,23.2079602486747,200.663012872928,6.61883899799848
14,0,736430.5,23.2805826009115,205.484214506173,3.77905456573452
14,0,736741,24.5596784319197,222.429521169309,3.27094299167722
14,0,737096.5,23.0156721191406,219.319896604938,4.38964762149618
14,0,737472,24.0546087646485,208.195214355509,5.96823377500674
21,1,730193,5.32424752371654,235.592066492555,7.96716013946306
21,1,730469,5.91111550467357,264.702486772487,4.71058198552891
21,1,730825,6.63165505545482,302.566554232804,3.68102100599043
21,1,731180,6.57718200683596,281.768611111111,4.86756055010697
21,1,731535,5.46837742396766,281.245790343915,5.23479898853891
21,1,731940.5,6.25073205566408,272.069466049383,4.785273303801
21,1,732276,5.98360355922156,282.915562169312,5.13324840737789
21,1,732631,6.12941005161833,303.470557208995,6.30589485835055
21,1,733006,6.19237404959545,288.325714285714,5.13347299083106
21,1,733381,5.4024743652344,248.481795634921,4.65380965124625
21,1,733747,6.10220655168808,296.170337301587,5.31011443202937
21,1,734112,7.01814941406252,239.576226851852,6.3547557540786
21,1,734497.5,6.28620910644534,271.43537962963,5.02899505829764
21,1,734822,6.00862753731866,311.750701058201,3.86492042964912
21,1,735198,7.01825456891743,295.328822751323,4.2154759261195
21,1,735573,6.00825138637,286.973650793651,5.16698453412147
21,1,735948,6.68981227329801,282.558898809524,5.08004990522405
21,1,736303,7.90251630510605,325.209771825397,5.22498249412545
21,1,736669,6.12503348214288,306.448872354497,6.43853481129578
21,1,737024,6.70237609863283,271.146302910053,4.78418605498998
21,1,737369,5.60656620570594,262.39978505291,4.08943551547578
21,1,737739.5,7.0320085449219,315.845560185185,2.68385143321686
21,0,730276,2.41455928257536,243.908716931217,0.460281323505204
21,0,730621,3.3774758911133,233.332415674603,0.677007438961365
21,0,730996.5,3.54480004882815,223.003549382716,0.704188812720159
21,0,731361.5,3.47308577473961,215.644814814815,1.35029263921622
21,0,731726.5,3.73043090820315,243.900947530864,0.293041549747386
21,0,732092.5,2.0985554199219,231.164330246913,1.03579535532548
21,0,732447,4.65427965436665,247.034649470899,0.17992779510538
21,0,732822.5,3.83066235351565,219.925270061728,0.515765106797674
21,0,733187.5,3.22691166178388,236.13062037037,0.566703394418116
21,0,733543,2.98687604631699,241.022154431217,0.59057765979744
