Area,Class,DEMmean,FDate,ID,IDate,Id,NDVImean,SLOPEmean,isInf,rain_1months_mm,rain_3months_mm,random,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,year,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays
43,2,244.717987060547,963705600000,16,963705600000,187549,2337.5,0.620499610900879,0,0.0200156127992273,0.0738169293496149,0.000543704860507366,24.5327873441908,19.7566206614177,1.56572227844547,1.56572227844547,2000,20.3874224980673,1.56572227844547,1.07072046525522
43,2,814.988525390625,1286841600000,17,1286755200000,12931644,2823,1.36560428142548,0,0.0140993163342777,0.0169690714040271,0.000589301644460027,22.0484049903022,14.4212531407674,1.63172825199126,1.47085605143718,2010,14.4212531407674,1.63172825199126,1.47085605143718
43,2,128.442077636719,1281484800000,18,1281398400000,12656937,5996,0.215201526880264,0,0.0298987524553382,0.20388666275575,0.000734471002140968,26.1416538894817,29.9176994323731,3.2445028317416,3.12477528510056,2010,29.9176994323731,3.2445028317416,3.12477528510056
43,2,147.573837280273,997315200000,19,997142400000,1222408,4534.5,0.236266165971756,0,0.0313096879213361,0.188369370855167,0.000747615501725196,25.9846981294693,28.5862490759956,1.28067711442907,0.851345075694551,2001,27.6027694702149,1.28067711442907,0.74101964200408
43,2,129.461944580078,1445904000000,20,1445731200000,18858516,4339,0.284483164548874,0,0.110570670717262,0.184898588697941,0.000776976998358769,14.4095242818197,9.92208485073519,2.82202557284114,2.3576528384535,2015,10.1839484532675,2.40300237544226,2.12546647125968
43,2,4.71755886077881,1508284800000,21,1508198400000,21203803,3152,0.0143068507313728,0,0.0184794985742514,0.0443319714032171,0.000787670750492242,17.4641818152534,15.3627191543579,3.16065310317784,1.93800956026922,2017,15.3627191543579,3.16065310317784,1.93800956026922
43,2,14.3679695129395,1218672000000,22,1218585600000,10204880,4637.5,0,0,0.0467615112444797,0.138267186615408,0.000827969925147665,25.6238101097845,28.4531668980917,5.65538026130861,5.05448332838707,2008,28.4531668980917,5.65538026130861,5.05448332838707
43,2,69.6930465698242,998179200000,23,997920000000,1259380,3312.5,0.034379567950964,0,0.0157629672287634,0.141204143747665,0.000909880121260365,27.3144956076017,25.5488445917766,3.7618294161397,3.38166706918217,2001,24.9037195205689,3.07303975219774,3.01414543883483
43,2,1203.68188476562,1550966400000,24,1550880000000,22642885,4572.5,2.61701655387878,0,0.196447219226705,0.354897186010742,0.000949855859006976,5.76491896106359,8.60511519114181,1.09593645191177,0.924159420818525,2019,8.60511519114181,1.09593645191177,0.924159420818525
43,2,9.6218090057373,1000771200000,25,1000684800000,1379429,2683.5,0.0271799936890602,0,0.0296195872063159,0.0856902635323173,0.000978721163877094,21.3028106156215,21.1061155954997,6.66492608988734,4.43910717194913,2001,21.1061155954997,6.66492608988734,4.43910717194913
43,2,393.277252197266,1316822400000,26,1316736000000,13968129,7734.5,0.346690326929092,0,0.0798121446566995,0.248496620727479,0.00105353581452239,18.4214266787293,17.2461919148764,0.99034141850082,0.684250631611671,2011,17.2461919148764,0.99034141850082,0.684250631611671
43,2,13.7235670089722,1567987204096,27,1567900800000,23341680,6415,0.0301338061690331,0,0.0400959849386915,0.104438503393279,0.0011274883423873,25.5086882683539,22.1091758304172,6.77477929693186,6.56500383690496,2019,22.0555279413859,6.77477929693186,6.71739299733281
43,2,1373.14453125,1317168000000,28,1316995203072,13993532,2915,0.0614587552845478,0,0.0108987433702339,0.0338663703348345,0.00120977552862456,16.4045712542791,11.4778018951416,2.1551774920278,1.81363196455435,2011,11.4778018951416,2.1551774920278,1.81363196455435
43,2,651.526794433594,1332460800000,29,1332288000000,14597264,3492,0.395666360855103,0,0.0185776073050192,0.156547444909009,0.00125853389965769,2.97693782236388,10.3107630835639,1.12445637702209,0.762620872865027,2012,9.95996659596761,1.12445637702209,0.748611528501738
43,2,41.5578918457031,958176000000,30,958089600000,81565,6698,0.324353784322739,0,0.249411050668034,0.534938849949128,0.00128907632625697,17.7642410490248,21.2142930984497,1.30157268670681,1.10780884861535,2000,21.2142930984497,1.30157268670681,1.10780884861535
43,2,428.007843017578,1271980800000,31,1271635200000,12243806,6111,1.16050899028778,0,0.271192486651518,0.729434791930842,0.00136331918444976,10.5611213232881,13.9570720672607,1.20552714527621,0.688105235211164,2010,14.0904667536417,1.20552714527621,0.826724309266014
43,2,603.678833007812,1059868800000,32,1059782400000,3558681,3118,0.563145577907562,0,0.00187120252384432,0.0219282168981429,0.00140135584025358,25.6348403889645,31.3887846628825,2.99333306463134,2.39351221207593,2003,31.3887846628825,2.99333306463134,2.39351221207593
43,2,1.3746999502182,1442880000000,33,1442707200000,18726881,5114.5,0.00471260491758585,0,0.000178678018638578,0.00078741685487671,0.00145219755408732,28.1730428593134,28.5500452677409,2.07190637258157,1.35297960162819,2015,27.8225948969523,1.35342916760444,0.993516216151501
43,2,106.05525970459,1218844800000,34,1218758400000,10209708,4813.5,0.336684018373489,0,0.018829802203296,0.0762709912496149,0.00149848407185393,23.9067650128436,28.2195214589437,2.5651967357293,2.44296248670857,2008,28.2195214589437,2.5651967357293,2.44296248670857
43,2,96.9767837524414,1500336000000,35,1499990400000,20840322,6129,0.156693324446678,0,0.0692348742777931,0.208516269378514,0.00152335720075414,22.0795830196806,20.6025854746501,4.19161361706069,2.23989493252099,2017,19.5320294062296,4.19161361706069,2.34443963706781
43,2,274.880767822266,1380931200000,36,1380758400000,16478406,6138,0.495006322860718,0,0.110609533411306,0.119661317292248,0.00153856450857981,20.8268409729003,17.1558842553033,2.91959489644182,1.98045959004045,2013,17.598922665914,2.91959489644182,1.91475563246563
43,2,1274.63525390625,1248652800000,37,1248480000000,11308748,2113,0.549331486225128,0,0.00828148161026832,0.100073098919736,0.00155945831448401,22.0000330819025,23.8224093543159,2.75845487312862,1.68760234788485,2009,24.0056520462036,1.63981998047611,1.15217608526296
43,2,86.5538177490234,1437177600000,38,1437091200000,18404199,5162,0.164607614278793,0,0.0572772744965491,0.156566347740103,0.00156508231902042,22.6499603059556,28.7235224405925,2.11213419747758,1.80091837572976,2015,28.7235224405925,2.11213419747758,1.80091837572976
43,2,97.2825241088867,1244419200000,39,1244332800000,11165883,3681.5,0.208267092704773,0,0.0066542567895489,0.0506502397645754,0.00161090578982248,22.4332762154201,19.5054085413615,4.46162257233664,3.53161263769921,2009,19.5054085413615,4.46162257233664,3.53161263769921
43,2,58.7887535095215,1218499200000,40,1218240000000,10201431,5471.5,0.0412004701793194,0,0.0922620834123009,0.164978217061972,0.00167479073300969,22.7697822488764,24.6397424697876,2.87650498860956,1.9817672838196,2008,22.7223220825196,2.87650498860956,1.78079494294237
43,2,324.594879150391,998870400000,41,998784000000,1222524,4959.5,0.419244319200516,0,0.0301685609706652,0.16111518100378,0.00173887300450637,24.8659097897109,22.8490663528443,0.339061501937927,0.321029076743338,2001,22.8490663528443,0.339061501937927,0.321029076743338
43,2,58.6538619995117,1125273600000,42,1125100800000,6253234,6682.5,0.24326753616333,0,0.0763237105815051,0.298959416015755,0.00175152112588295,22.8940239034673,22.5923324584961,2.38643954961824,1.95687668773989,2005,22.3327000300089,2.38643954961824,2.27362851682542
43,2,3.54922580718994,1191888000000,43,1191715200000,9183661,5038.5,0.0093042403459549,0,0.000668510834859859,0.00140146982220557,0.00182859356661458,25.4420775307549,24.6547709994846,2.58146271620722,2.25784311819485,2007,24.4323097229004,2.58146271620722,2.29034738589684
43,2,282.105560302734,1064707200000,44,1064620800000,3750828,6793,1.27252173423767,0,0.00100470997993796,0.00125914624409873,0.00188352339673281,24.6517313147104,22.188160832723,2.18744166037366,2.16050678612538,2003,22.188160832723,2.18744166037366,2.16050678612538
43,2,607.997497558594,1154217600000,45,1153958400000,7460603,1923,0.0865274369716644,0,2.83629887896097e-05,0.00102034350367219,0.00190917196239759,30.6261989593506,29.9269197146098,5.91985442293627,5.22775023531793,2006,31.0283097585043,5.91985442293627,5.91788359751617
43,2,714.0498046875,1338249600000,46,1338076800000,14755553,6251,2.68002843856812,0,0.112971089113842,0.291398532272531,0.00192547276387811,15.6607420815362,17.3341785430908,1.39175710006883,0.854062511527161,2012,16.6423275629679,1.39175710006883,1.197990817731
43,2,338.423522949219,1392595200000,47,1392508796928,16868948,662,0.0471154637634754,0,0.0640517948458523,0.110111124927791,0.0019642128332511,-3.82265656173865,0.709599113464378,2.19488090573352,1.56725787219311,2014,0.709599113464378,2.19488090573352,1.56725787219311
43,2,27.0562591552734,1189209600000,48,1189036800000,9039464,5482.5,0.0350329801440239,0,0.074431773579839,0.126625755131531,0.0019791937291338,24.8122697727654,15.6343850453695,4.01896971770535,3.1936813662797,2007,15.7849060058594,4.01896971770535,3.18732846344446
43,2,44.5922164916992,994291200000,49,994291200000,1071584,5208,0.0675132051110268,0,0.0602266181920186,0.222055841246622,0.00209803345287352,20.9582454469469,24.5475994110108,1.65644507871029,1.65644507871029,2001,22.9563321431478,1.82430264821536,1.74037386346282
43,2,77.0868148803711,998265600000,50,998006400000,1220450,6485,0.0253293439745903,0,0.0537155937466451,0.268923475895985,0.00210959922931164,23.8603286415018,26.4259086608887,3.09489953736448,2.01581345312512,2001,26.0767529169719,3.09489953736448,2.76379566279541
43,2,6.69237804412842,1213920000000,51,1213833600000,9919431,3286,0.0447568781673908,0,0.0100946636943391,0.103065532024889,0.00221034066975445,23.3199510348741,27.2021690368653,2.47256139772074,1.46281546415999,2008,27.2021690368653,2.47256139772074,1.46281546415999
43,2,82.5786056518555,1285200000000,52,1285113600000,12790279,5035.5,0.0246829763054848,0,0.0999232488609323,0.231888739850827,0.0022123682839712,18.0436699446811,15.4506097793579,2.00210326758628,1.72234632397208,2010,15.4506097793579,2.00210326758628,1.72234632397208
43,2,170.082641601562,1503705600000,53,1503619200000,20923018,4741,0.0793931782245636,0,0.0239201540430436,0.179621088603863,0.00223490508660229,25.703408546858,23.0617176055908,1.58770067803177,1.45287483495685,2017,23.0617176055908,1.58770067803177,1.45287483495685
43,2,455.1494140625,1508457600000,54,1508112000000,21182173,3287,0.465958297252655,0,0.000528114387506662,0.0188348418433364,0.00225653195504449,19.8562769148086,15.8156230926514,1.95032555096701,1.53594082931024,2017,18.6893856684367,1.95032555096701,1.85517837999501
43,2,3.07588505744934,1442102400000,55,1441929600000,18724983,5630.5,0.0110538471490145,0,0.0121729721550352,0.10883150645445,0.00229582645893223,25.3667839501495,21.734604771932,6.88231474613775,5.72777984414713,2015,22.4496583302816,6.88231474613775,5.67969988903179
43,2,67.34326171875,998784000000,56,998438404096,1263872,3922.5,0.111472077667713,0,0.00586645486827564,0.136823835526734,0.00241164652123915,25.6368988283219,24.4524131774903,2.50361988696121,2.04926054363168,2001,24.586543973287,2.50361988696121,2.34844015445901
43,2,42.4408912658691,1163462400000,57,1163289600000,7955823,3597.5,0.22529362142086,0,0.165616203416185,0.225657079874221,0.00242467523412138,15.6024611360284,12.2487606896295,1.4135448975973,0.960824626072632,2006,11.9593826293946,1.4135448975973,1.10910920072637
43,2,3.42001676559448,1571011200000,58,1570924800000,23445150,3265,0.00931476801633835,0,0.0322922367431815,0.10349934616012,0.00256478727561815,16.1162986543444,13.7804100672404,1.53929043544029,1.4015662403249,2019,13.7804100672404,1.53929043544029,1.4015662403249
43,2,53.5708389282227,959039995904,59,958694400000,81560,7240,0.602643072605133,0,0.189273397021431,0.393311887535067,0.00258532942322398,17.1234513388741,19.8313983917237,1.33386149911602,1.02475274360044,2000,19.3278375625611,0.962403559921599,0.867734777594206
43,2,35.5361061096191,1467676800000,60,1467417600000,19711885,4638.5,0.0547755695879459,0,0.0577505740150848,0.200714883814101,0.00263441378048823,22.17512488895,24.3077803611756,3.4922000376199,2.68995532541469,2016,25.6124263763428,2.91354640267897,1.95369193621185
43,2,7.5049901008606,1255305600000,61,1255132800000,11702009,5203.5,0.00814926344901323,0,0.000282420782657056,0.000889541879789846,0.00264471566934499,26.3288351906671,25.0950290256076,1.93598267789956,1.76130101524113,2009,25.0622265497843,1.93598267789956,1.84364778573338
43,2,1752.86767578125,1178236800000,62,1178150400000,8519281,1336,2.46381497383118,0,0.151056575914922,0.409438572929357,0.00268661491438871,-0.868453682793472,1.40458768208828,0.305042768315584,0.171524142694303,2007,1.40458768208828,0.305042768315584,0.171524142694303
43,2,44.053768157959,996710400000,63,996364800000,1119818,3827.5,0.124462738633156,0,0.0297469285539478,0.163063432635976,0.0026939126009119,25.123015997145,26.1693948109944,4.2678141456243,3.52452460087957,2001,25.8326936721802,3.7254157953983,3.25264464789919
43,2,50.6672286987305,1508112000000,64,1507939200000,21193266,3510,0.1209866553545,0,0.0726019823040218,0.151447770470146,0.00270923970591974,16.3274986479017,14.1037275950114,2.72505005744894,1.7680973656366,2017,13.6560967127483,2.72505005744894,2.09209614702156
43,2,44.7953071594238,995673600000,65,995500800000,1070745,4911.5,0.102916017174721,0,0.0448888109535588,0.172115168195706,0.00271597051438965,22.8609892527263,26.7051459842258,3.35446115585121,2.57793907620526,2001,26.3365449269613,2.83670270657449,2.18967803638228
43,2,93.19580078125,1281225600000,66,1280880000000,12656008,5934.5,0.155410975217819,0,0.0420691972064269,0.198139851593094,0.00274574221395796,26.2732095902966,31.6230508168538,4.42108855601916,3.75599972581924,2010,31.0646600087484,4.42108855601916,3.89196966378092
43,2,52.9631881713867,1153872000000,67,1153699200000,7371735,6723,0.0326450802385807,0,0.0494733431043279,0.171606835383681,0.00275813726037943,23.8580658170912,26.6789184570313,2.35884956764364,1.53956184173766,2006,26.5230267206828,2.35884956764364,1.66252997244426
43,2,3.06595373153687,1318550400000,68,1318291200000,14093384,4776,0.0348584428429604,0,7.4457052601673e-05,0.0390107479198534,0.00277079777880396,25.0557803048027,24.6336621602377,1.46453456922896,0.791632309011901,2011,24.5426469802857,0.521079620793837,0.443368453658422
43,2,1124.2666015625,1315094396928,69,1314835200000,13993255,2551,0.100529670715332,0,0.0133674625703257,0.0847922016773097,0.00277874783192622,19.4107687222059,17.7664918263753,2.94161774670567,2.54478580493863,2011,18.7613696416219,2.94161774670567,2.39325091266779
43,2,273.632141113281,967075200000,70,966988800000,276699,2176.5,0.449285358190536,0,0.00423006997784725,0.0473474247569641,0.00281627896582948,26.0434822246592,30.7062609354655,1.83423521204139,1.79176648443315,2000,30.7062609354655,1.83423521204139,1.79176648443315
43,2,56.8370895385742,999129600000,71,999043200000,1220622,3695,0.111610934138298,0,0.0140169683815685,0.0952165757356198,0.00282652781365067,25.8066965000604,19.1985533396403,2.93927016270631,2.13559486230275,2001,19.1985533396403,2.93927016270631,2.13559486230275
43,2,764.443115234375,1086998400000,72,1086652800000,4612298,5580.5,0.108476065099239,0,0.0745175451548867,0.269264270762065,0.00287431673833305,16.4829513262677,23.3543408711752,1.77340418278326,0.997647458666147,2004,22.4195428848267,1.77340418278326,1.57203242744498
43,2,90.3863143920898,966038400000,73,966038400000,298966,2898,0.0753132849931717,0,0.0138284649962301,0.102862568928551,0.00288326332699396,24.4707101883427,23.8815456390381,4.38947629843772,4.38947629843772,2000,24.3569850285849,4.38947629843772,3.65969386448388
43,2,649.374206542969,1503360000000,74,1503273600000,20923742,5405,0.694810390472412,0,0.00368022269795532,0.108382201293846,0.00289041130027512,23.1642707783689,20.8424542109171,1.94932190735905,1.87415337893001,2017,20.8424542109171,1.94932190735905,1.87415337893001
43,2,8.40833854675293,1571356803072,75,1571270400000,23445443,3138,0.0173338875174522,0,0.0414806096177749,0.0799541415447749,0.00292364859744731,15.7420000924005,15.563457107544,2.30144660803737,1.32223291470858,2019,15.7971667607626,2.30144660803737,1.49131744639487
