BA,DEMmean,NDVImean,SLOPEmean,rain_1months_mm,rain_3months_mm,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays,duration,durationLog,random,Y
665,408.604309082031,3356.5,0.323918342590332,0.00251883101071826,0.0108552041597179,25.3006876545568,27.5532948246709,5.80061754181801,3.72903640414206,28.1146624247233,5.80061754181801,3.77452054184109,6,1.94591014905531,0.449373919357156,4.55387689160054
537,259.911468505859,5811,0.250841468572617,0.0192258685273323,0.110459503807814,19.560348616706,22.6428316752116,4.03273521643832,2.72702468238843,21.5665879143609,4.03273521643832,3.26868683079687,2,1.09861228866811,0.537341214822941,5.18738580584075
816,896.57763671875,3655,0.241824090480804,0.0184464943250333,0.0598227331678807,21.1201185082877,21.5243901570639,3.13318468697944,1.7318181664944,22.9386330074735,2.69803644744283,1.51760745070045,6,1.94591014905531,0.172069518500082,4.75850420590879
537,536.270751953125,4214,0.574268221855164,0.0189439612925035,0.0355764350447103,22.9997681525446,20.5887504577637,4.93589878211564,1.94310568787137,23.8566725413005,4.93589878211564,2.43949410697489,5,1.79175946922805,0.723730343225459,4.49423862528081
880,849.817626953125,5097,0.693582653999329,0.016147288835981,0.0689707391831291,18.4258255579139,20.4450394254742,1.76527567432941,1.03312411895348,18.3022618187798,1.76527567432941,1.20149790880637,8,2.19722457733622,0.108044000632867,4.58269733013603
837,551.80615234375,6304.5,1.39332354068756,0.0013660186019564,0.0337255557964866,17.4225454330444,15.4771006755341,2.68906975822669,1.49106863284026,19.4310527801514,2.68906975822669,1.13496165164971,10,2.39789527279837,0.343242148711823,4.3319287976911
751,608.16796875,5189,1.44829857349396,0.0166731478341546,0.104836018255476,22.1847176787674,23.7583562578474,3.86323414182124,2.45301539761736,22.6822961595323,3.09664337007501,1.79708783762518,4,1.6094379124341,0.387918619175387,5.01196773933003
580,611.967529296875,6257.5,1.47279584407806,0.0152683650474792,0.0638459578495834,20.5690596262614,22.6613514935528,2.67755267694318,1.63012598342401,24.4077470991346,1.57221759023324,1.04920089667477,6,1.94591014905531,0.812187141553228,4.41711795448515
537,465.988494873047,5727,0.419213205575943,0.0115263195403088,0.145435739925524,20.5673518109066,20.4408723407321,3.11066211935127,2.14773648280857,16.5265344407824,2.61034368958911,2.03675499458902,9,2.30258509299405,0.49060112424849,3.98341300151482
558,257.722961425781,3314.5,0.203715592622757,0.00413830478930421,0.0604701931164904,27.09008263482,27.7103911399842,3.68159144463356,2.08970854963911,25.989505174425,2.2802951069466,1.89807951735313,13.0000237037037,2.63905902273552,0.732392252484339,3.68529993964579
751,1199.90551757812,5987.5,1.73823463916779,0.0483216520559218,0.176351962373978,4.1313169903226,5.00075022379559,2.14430937837515,1.02558301482705,5.91816037495931,1.26530365105085,0.714433929398434,7,2.07944154167984,0.696023775984924,4.5419641100843
515,545.44384765625,5734,0.265080899000168,0.00437818051212702,0.102236821436776,21.8721260494656,21.0461504040342,2.99195877122605,1.98725923388753,20.899131181505,2.93163337949226,1.97810074965567,8,2.19722457733622,0.251020968542431,4.04694232332752
859,522.818115234375,2250.5,0.245343342423439,3.28008810193126e-05,0.0272750322758135,25.4812249091364,25.1874252897321,3.99738482018218,1.80808497761181,25.2160837809245,1.58292351956128,1.33942375198985,8,2.19722457733622,0.388032630559935,4.55854434464804
902,986.648010253906,5195,0.727876424789429,0.00263943674855227,0.0359510228304885,16.5532050450644,15.82425365448,2.55614251557974,1.26727148828457,18.369744237264,2.55614251557974,1.06851317079787,15,2.77258872223978,0.775955180614726,4.03202579782284
580,819.281372070312,3247,0.216268509626389,0.150961990085651,0.356758610776602,7.84717415703676,9.12116953531904,5.92514349387649,2.33356523853816,10.1770573086209,2.71733714214071,1.67009095133784,7,2.07944154167984,0.263036230261392,4.28358656186063
623,793.153381347656,4651.5,1.15073144435883,0.00343784453603035,0.0818687371499784,24.6863285064698,25.1414201948378,3.06030730344352,1.78733433762054,26.1209630330404,3.06030730344352,2.09830720233434,3,1.38629436111989,0.499239235750229,5.04825215766756
837,514.795043945312,6652.5,0.848307371139526,0.0369884074228182,0.12733253024879,18.8464325197281,17.5962818839333,4.60676921776568,2.77495488372564,19.1138450198704,4.17249669099154,2.3269164852044,8,2.19722457733622,0.441540575665898,4.53259949315326
923,834.425109863281,4584.5,0.447462916374207,0.0101765636276809,0.130176006815908,23.3312241660224,23.1038890838623,2.89201485841259,1.8817753669819,24.0410864512126,2.64325883106101,1.69707754549545,5,1.79175946922805,0.780580367313099,5.0358697652748
623,942.519958496094,2149.5,0.292135506868362,0.0165879338521897,0.0649240468890397,18.3682330634004,11.9999789909081,3.89859136112926,2.67306745419493,10.7183842553033,3.58600933691488,3.15838402205746,6,1.94591014905531,0.546932071520029,4.48863636973214
515,804.064331054688,5894.5,2.63563776016235,0.00479648351682371,0.0665358273339827,13.2450284937377,10.9207726655184,1.86003074783039,1.14446303167435,12.151380581326,1.6535809783307,1.11793556994775,6,1.94591014905531,0.583843540458055,4.29825675160842
837,379.848236083984,7324.5,0.0858931764960289,0.0278020057625028,0.0970499526804254,19.2114066954583,19.1712807443407,6.98500012841898,6.04072457081041,18.9945738474528,6.67539242447124,6.04482413450827,9,2.30258509299405,0.0226215864616223,4.42723897749543
623,764.862670898438,3465,1.72151350975037,0.0113440129375491,0.103552928039768,24.4441534466213,27.6532563527426,1.82502449425867,1.01802826245073,28.2742735968696,1.21793285660971,0.866188758963608,8,2.19722457733622,0.582983121828507,4.23732194145123
558,743.770751953125,4242.5,1.04998385906219,0.0146371097447009,0.0265434909161151,28.3832806084746,26.7569831283005,2.04730782671477,1.09837350337578,26.076976606581,1.32555805681758,0.853780979401079,6,1.94591014905531,0.0728975209203926,4.378448813326
