ID,Species,URL
41,Coconut,"https://www.google.com/maps/@5.0306399,-2.4548573,3a,48.9y,8.92h,99.06t/data=!3m7!1e1!3m5!1sLDrzyqF_4uikTz04dBttdA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-9.06031331971738%26panoid%3DLDrzyqF_4uikTz04dBttdA%26yaw%3D8.919828260851812!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
42,Coconut,"https://www.google.com/maps/@5.8280423,0.9508293,3a,48.9y,290.87h,88.93t/data=!3m7!1e1!3m5!1swd3sXA1oJyA8x5pNBl1h5g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D1.0690307463037243%26panoid%3Dwd3sXA1oJyA8x5pNBl1h5g%26yaw%3D290.8684409249833!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
43,Raphia,"https://www.google.com/maps/@6.2033104,5.7570062,3a,46.9y,6.88h,91.34t/data=!3m7!1e1!3m5!1sMQRTbUbLtVjokI0JpTdkOQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-1.3400582752795316%26panoid%3DMQRTbUbLtVjokI0JpTdkOQ%26yaw%3D6.875302158869957!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
44,Raphia,"https://www.google.com/maps/@6.7538561,4.0903151,3a,72.1y,164.64h,92.95t/data=!3m7!1e1!3m5!1sXuFWsO1NLu67kdYxNlW3bQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-2.9453956029201294%26panoid%3DXuFWsO1NLu67kdYxNlW3bQ%26yaw%3D164.6405502787233!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
45,Raphia,"https://www.google.com/maps/@6.2430436,-10.4506608,3a,46.9y,317.76h,93.52t/data=!3m8!1e1!3m6!1sAF1QipPJsfqNxtOZdBPVQpUOIpbzufvxfDSfqiYLsMS3!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPJsfqNxtOZdBPVQpUOIpbzufvxfDSfqiYLsMS3%3Dw900-h600-k-no-pi-3.5185376249427947-ya244.6327882768084-ro0-fo100!7i7680!8i3840?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
46,Rubber,"https://www.google.com/maps/@5.4964848,-1.9381784,3a,36.8y,91.1h,87.58t/data=!3m7!1e1!3m5!1sNmztavpuTYGESGqfJiq2qw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D2.423676509274472%26panoid%3DNmztavpuTYGESGqfJiq2qw%26yaw%3D91.10273024475218!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
47,Rubber,"https://www.google.com/maps/@6.2867956,-10.3597345,3a,41.2y,265.26h,93.62t/data=!3m8!1e1!3m6!1sAF1QipM4kHmHY1xMlIxPDln8wI4ejnMKIg1f3ddQRJ0Y!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipM4kHmHY1xMlIxPDln8wI4ejnMKIg1f3ddQRJ0Y%3Dw900-h600-k-no-pi-3.6198670353205102-ya96.44159013001254-ro0-fo100!7i7680!8i3840?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
48,Rubber,"https://www.google.com/maps/@6.3142878,-10.3352471,3a,48.9y,88.96h,87.05t/data=!3m8!1e1!3m6!1sAF1QipMq9QuFX2jOY-lE06LDQNo6MIvNyn_2Ion1b4zw!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMq9QuFX2jOY-lE06LDQNo6MIvNyn_2Ion1b4zw%3Dw900-h600-k-no-pi2.9529104343189516-ya247.53518798284654-ro0-fo100!7i7680!8i3840?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
49,Oilpalm2,"https://www.google.com/maps/@12.4659502,-16.5704703,3a,48.9y,125.17h,98.18t/data=!3m7!1e1!3m5!1s9bC2OSj_UDJFX4SFCj2Opg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-8.177521617553111%26panoid%3D9bC2OSj_UDJFX4SFCj2Opg%26yaw%3D125.17346216501149!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
50,Oilpalm2,"https://www.google.com/maps/@12.4514466,-16.5850403,3a,39.4y,123.61h,93.49t/data=!3m7!1e1!3m5!1suq99Zu8yw1wNL3cv0WfAPA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-3.4873884342247123%26panoid%3Duq99Zu8yw1wNL3cv0WfAPA%26yaw%3D123.61328598913539!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
51,Oilpalm2,"https://www.google.com/maps/@12.5359913,-16.5701534,3a,73.9y,74.87h,104.04t/data=!3m7!1e1!3m5!1suQp9qp5orHQXs1i7HMcGQA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-14.037660895298202%26panoid%3DuQp9qp5orHQXs1i7HMcGQA%26yaw%3D74.87264050948501!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
52,Oilpalm2,"https://www.google.com/maps/@12.5137622,-16.5547369,3a,75y,45.61h,114.97t/data=!3m7!1e1!3m5!1sumhcf0oeD-8NAzKSsB-CIQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-24.965218939437065%26panoid%3Dumhcf0oeD-8NAzKSsB-CIQ%26yaw%3D45.61244872170013!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
53,Oilpalm2,"https://www.google.com/maps/@12.5058975,-16.5508098,3a,48.9y,42.98h,106.47t/data=!3m7!1e1!3m5!1sbDFjLcZaHHcmObULgh9f3A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-16.470287518994894%26panoid%3DbDFjLcZaHHcmObULgh9f3A%26yaw%3D42.98284449963436!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
54,Oilpalm2,"https://www.google.com/maps/@6.2317487,-10.5165091,3a,73y,167.57h,104.26t/data=!3m8!1e1!3m6!1sAF1QipNMLXQ3pR0vJvAtB9ojD_5fMJqD3iHMKKyGtPXU!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNMLXQ3pR0vJvAtB9ojD_5fMJqD3iHMKKyGtPXU%3Dw900-h600-k-no-pi-14.258805944465848-ya84.63821638542413-ro0-fo100!7i7680!8i3840?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
55,Raphia,"https://www.google.com/maps/@6.3265132,4.507653,3a,75y,221.77h,88.83t/data=!3m7!1e1!3m5!1spWiya5m3w_s9WY-UKKw2hA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D1.167341143127473%26panoid%3DpWiya5m3w_s9WY-UKKw2hA%26yaw%3D221.76533815443872!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
56,Rubber,"https://www.google.com/maps/@5.8090113,5.768606,3a,48.9y,61.08h,100.88t/data=!3m7!1e1!3m5!1sehiwN3uEYI1P43lTsANADw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-10.880236652437972%26panoid%3DehiwN3uEYI1P43lTsANADw%26yaw%3D61.081654849211944!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTExOS4yIKXMDSoASAFQAw%3D%3D"
57,Oil palm ,"https://www.google.com/maps/@6.7615968,4.2092907,3a,39.4y,181.03h,95.69t/data=!3m7!1e1!3m5!1scmGrNLa1ene9VD5a7ACGUA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-5.690000705862019%26panoid%3DcmGrNLa1ene9VD5a7ACGUA%26yaw%3D181.02893702354277!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
58,Oil palm ,"https://www.google.com/maps/@6.7627509,4.205831,3a,43y,48.25h,101.52t/data=!3m7!1e1!3m5!1sYLCsWfPkQMLm6mRxFSypCA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-11.516436232181931%26panoid%3DYLCsWfPkQMLm6mRxFSypCA%26yaw%3D48.25153642440405!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
59,Raphia,"https://www.google.com/maps/@6.6565455,3.6889955,3a,48.9y,195.97h,95.49t/data=!3m7!1e1!3m5!1s32b-iDNHUwwIzSz5qskILw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-5.493817268016386%26panoid%3D32b-iDNHUwwIzSz5qskILw%26yaw%3D195.96794535408247!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
60,Oil palm ,"https://www.google.com/maps/@6.8778185,3.3348181,3a,78.3y,355.9h,101.31t/data=!3m7!1e1!3m5!1sD48cduNcoGsz6WjDwk70KA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-11.312477788910897%26panoid%3DD48cduNcoGsz6WjDwk70KA%26yaw%3D355.8980657391928!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
61,Raphia,"https://www.google.com/maps/@6.8816374,3.3786322,3a,48.9y,169.06h,94.81t/data=!3m7!1e1!3m5!1sJQGW1wi6Rmyd6iree0mbVg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-4.806763334549146%26panoid%3DJQGW1wi6Rmyd6iree0mbVg%26yaw%3D169.06261264819253!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
62,Coconut,"https://www.google.com/maps/@6.3845788,2.761377,3a,37.6y,179.64h,95.37t/data=!3m7!1e1!3m5!1s2Ma8pcjuHYiyNyMqHEgMvg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-5.365019477843958%26panoid%3D2Ma8pcjuHYiyNyMqHEgMvg%26yaw%3D179.63984659628323!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
63,Coconut,"https://www.google.com/maps/@6.3886858,2.7765252,3a,75y,170.22h,95.64t/data=!3m7!1e1!3m5!1si5jpx2RK1gUz5kMKw_8t9Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-5.644227736640474%26panoid%3Di5jpx2RK1gUz5kMKw_8t9Q%26yaw%3D170.22467845172554!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
64,Raphia,"https://www.google.com/maps/@6.5167886,3.8906295,3a,21.3y,240.07h,92.66t/data=!3m7!1e1!3m5!1s4yZ6K8MhuRIna5GZMJtiRA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-2.661902381812041%26panoid%3D4yZ6K8MhuRIna5GZMJtiRA%26yaw%3D240.07438762936175!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
65,Oil palm ,"https://www.google.com/maps/@7.9993401,3.3013342,3a,43y,188.72h,104.11t/data=!3m7!1e1!3m5!1sG1Bfz45eBzduTn7HFDQDgw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-14.106045646816298%26panoid%3DG1Bfz45eBzduTn7HFDQDgw%26yaw%3D188.7228903632062!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
66,Oil palm ,"https://www.google.com/maps/@7.957056,3.4242354,3a,37.6y,280.41h,95.18t/data=!3m7!1e1!3m5!1sxw4keBKnZkkM6WpHj4QBeg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-5.1806564608669845%26panoid%3Dxw4keBKnZkkM6WpHj4QBeg%26yaw%3D280.40914677659157!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
67,Coconut,"https://www.google.com/maps/@7.3685441,4.0967036,3a,48.9y,345.85h,96.55t/data=!3m7!1e1!3m5!1sLIJNt-r-kVxnfnlXeN5HAw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-6.5472401397727396%26panoid%3DLIJNt-r-kVxnfnlXeN5HAw%26yaw%3D345.8520994562837!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
68,Oil palm ,"https://www.google.com/maps/@7.3108422,4.2477701,3a,77.3y,121.66h,119.07t/data=!3m7!1e1!3m5!1sIaHCjmar7BsME7TVrh-_zA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-29.06541094750888%26panoid%3DIaHCjmar7BsME7TVrh-_zA%26yaw%3D121.66415962651855!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
69,Oil palm ,"https://www.google.com/maps/@7.3011046,4.2552403,3a,45y,269.43h,109.7t/data=!3m7!1e1!3m5!1sIk8Ne1XOEHnAInA3mnr1dw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-19.70119225486077%26panoid%3DIk8Ne1XOEHnAInA3mnr1dw%26yaw%3D269.4268592302782!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
70,Oil palm ,"https://www.google.com/maps/@7.2955664,4.2762388,3a,53.4y,68.36h,109.54t/data=!3m7!1e1!3m5!1sAOZY2_FNGPjRqQVuoAQxBg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-19.53522807546834%26panoid%3DAOZY2_FNGPjRqQVuoAQxBg%26yaw%3D68.35833604815821!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
71,Oil palm ,"https://www.google.com/maps/@7.235286,4.329749,3a,48.9y,221.15h,105.65t/data=!3m7!1e1!3m5!1s_YBB5hHDYEnCtXqbo7lJfQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-15.651132374240206%26panoid%3D_YBB5hHDYEnCtXqbo7lJfQ%26yaw%3D221.14699340943878!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
72,Oil palm ,"https://www.google.com/maps/@7.1949919,4.6777385,3a,75y,217.87h,105.86t/data=!3m7!1e1!3m5!1sOkJuMsHut41BocbBQozu-Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-15.86227904186174%26panoid%3DOkJuMsHut41BocbBQozu-Q%26yaw%3D217.8679442495939!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
73,Oil palm ,"https://www.google.com/maps/@7.1366944,4.7682177,3a,46.9y,36.34h,95.28t/data=!3m7!1e1!3m5!1sBZc_-CF4xtFftf1gY6O1Sg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-5.276236160400757%26panoid%3DBZc_-CF4xtFftf1gY6O1Sg%26yaw%3D36.34172792223162!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
74,Oil palm ,"https://www.google.com/maps/@7.6877956,5.0789037,3a,85.7y,39.12h,117.07t/data=!3m7!1e1!3m5!1sd7LZg--PIvZW5-JiVJl0IQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-27.068406915242406%26panoid%3Dd7LZg--PIvZW5-JiVJl0IQ%26yaw%3D39.12324330313939!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
75,Oil palm ,"https://www.google.com/maps/@7.6659139,5.1352834,3a,75y,29.54h,87.98t/data=!3m7!1e1!3m5!1s21Gln5qh9fx2lU9N9nocjQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D2.021458566079218%26panoid%3D21Gln5qh9fx2lU9N9nocjQ%26yaw%3D29.543656006868893!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
76,Oil palm ,"https://www.google.com/maps/@7.4457782,4.0204544,3a,75.4y,159.37h,94.94t/data=!3m7!1e1!3m5!1sGu3ddZlS8WGSZS-lnQM7xQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-4.936383883177896%26panoid%3DGu3ddZlS8WGSZS-lnQM7xQ%26yaw%3D159.36870230401746!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
77,Oil palm ,"https://www.google.com/maps/@6.6092478,9.0434307,3a,41.2y,27.7h,100.43t/data=!3m7!1e1!3m5!1sSjcAPLO7Slj8I13blt3XVg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-10.426971370387037%26panoid%3DSjcAPLO7Slj8I13blt3XVg%26yaw%3D27.704759844300337!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
78,Oil palm ,"https://www.google.com/maps/@6.6241508,9.033779,3a,34.3y,269.94h,97.82t/data=!3m7!1e1!3m5!1sfxQf0p0YTJAR9gl5_xr-og!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-7.818621706457037%26panoid%3DfxQf0p0YTJAR9gl5_xr-og%26yaw%3D269.94252270978916!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
79,Oil palm ,"https://www.google.com/maps/@6.6200767,9.1200768,3a,47.6y,169.18h,90.88t/data=!3m7!1e1!3m5!1sOG8zp3rlc77BjdggBIlS3w!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-0.8806867683997837%26panoid%3DOG8zp3rlc77BjdggBIlS3w%26yaw%3D169.17946570921075!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
80,Oil palm ,"https://www.google.com/maps/@6.6541358,9.1626537,3a,48.9y,100.33h,102.28t/data=!3m7!1e1!3m5!1s9ufRfyx8qtqMClhoMKil5Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-12.283913923915534%26panoid%3D9ufRfyx8qtqMClhoMKil5Q%26yaw%3D100.32564261991548!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
81,Oil palm ,"https://www.google.com/maps/@6.0393294,8.6998017,3a,48.9y,47.39h,95.52t/data=!3m7!1e1!3m5!1s3EIeLWr1kBcvTh_OuHbOQQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-5.524265726527119%26panoid%3D3EIeLWr1kBcvTh_OuHbOQQ%26yaw%3D47.3927736771881!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
82,Oil palm ,"https://www.google.com/maps/@6.0234304,8.7064478,3a,75y,29.05h,105.46t/data=!3m7!1e1!3m5!1so-9ie9LVIZ18DA_YekV-pg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-15.462827560541413%26panoid%3Do-9ie9LVIZ18DA_YekV-pg%26yaw%3D29.04912160902493!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
83,Oil palm ,"https://www.google.com/maps/@5.9300138,8.4686356,3a,42.7y,298.12h,100.4t/data=!3m7!1e1!3m5!1sxLmMkCnn-S4rm7hPzMxn9g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-10.40371505993808%26panoid%3DxLmMkCnn-S4rm7hPzMxn9g%26yaw%3D298.1182379836918!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
84,Oil palm ,"https://www.google.com/maps/@5.9311209,8.4242009,3a,75y,180.24h,92.37t/data=!3m7!1e1!3m5!1sJ1XjO_msKWdS4TiOUKfXSw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-2.367130586329779%26panoid%3DJ1XjO_msKWdS4TiOUKfXSw%26yaw%3D180.23949916951247!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
85,Oil palm ,"https://www.google.com/maps/@5.9438175,8.4065345,3a,49y,12.61h,104.78t/data=!3m7!1e1!3m5!1seYZo4h8rhxbrHziWbzhRDQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-14.777603055999265%26panoid%3DeYZo4h8rhxbrHziWbzhRDQ%26yaw%3D12.611048688270357!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
86,Raphia,"https://www.google.com/maps/@4.8980071,-2.2595145,3a,48.9y,220.81h,85.16t/data=!3m7!1e1!3m5!1sDzs-vYJTkWBtxCFRuupHbQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D4.838879871332082%26panoid%3DDzs-vYJTkWBtxCFRuupHbQ%26yaw%3D220.81173421021117!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
87,Coconut,"https://www.google.com/maps/@5.2982438,-1.1789208,3a,48.9y,78.92h,91.22t/data=!3m7!1e1!3m5!1sf0Y8QjSEYbWIDuBIAHyXBg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-1.2220654080667828%26panoid%3Df0Y8QjSEYbWIDuBIAHyXBg%26yaw%3D78.92300363343797!7i13312!8i6656?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D"
