Area,DEMmean,NDVImean,SLOPEmean,rain_1months_mm,rain_3months_mm,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays,duration,durationLog,random,Y
43,139.132507324219,3603,0.140373632311821,0.00292518925014207,0.113864775537152,27.7644334157308,24.6058422088623,3.20320263028593,1.73356266590289,24.1138483047486,3.20320263028593,1.70499424831268,3,1.38629436111989,0.00317133865853003,2.37490575457367
43,44.9662666320801,4769,0.0258667133748531,0.0420127794352716,0.177210048595452,20.6308159510295,27.307124710083,2.88518372100283,1.88481877800434,27.2859687169394,2.88518372100283,1.69609531831569,3,1.38629436111989,0.00324659372414371,2.37490575457367
43,5.61299610137939,4586,0.00844733882695436,0.089028349846906,0.226723060248858,10.1753935947212,13.0263827006022,3.84491818601634,2.7515847046284,13.0263827006022,3.84491818601634,2.7515847046284,2,1.09861228866811,0.00324973924067085,2.66258782702545
43,852.577941894531,2357.5,0.240633755922318,0.0711305042180399,0.121034457733291,19.0155338861609,14.3473487854004,3.60996126571702,1.73215539536845,12.8047281265259,3.60996126571702,2.8888738142387,4,1.6094379124341,0.00329015653070486,2.15176220325946
43,81.8876190185547,4697,0.203880429267883,0.0661204903203192,0.243798141617116,23.4916086620755,24.8977072397868,2.08361372306694,1.70789852307617,23.8507378260295,2.08361372306694,1.99372989087559,4,1.6094379124341,0.00330491230480112,2.15176220325946
43,58.7424583435059,6165.5,0.394143432378769,0.128854264503119,0.204704368670988,22.1999930063885,24.1630512237549,2.40701990347645,1.9870488428778,22.9838094075521,2.40701990347645,2.2479359828871,3.9999762962963,1.60943317168212,0.00336511430418229,2.15176694401144
43,324.594879150391,6142,0.419244319200516,0.0847055704981052,0.237031192245247,22.5621020901588,22.807709312439,3.40942343419539,2.12963946794853,21.3803866068522,3.40942343419539,2.15825448830277,4,1.6094379124341,0.00346291202600013,2.15176220325946
43,32.4283676147461,4878.5,0,0.0520251401163669,0.108202452907957,24.75364380293,22.2223576863607,4.90954259852795,4.8124552644174,22.9003187179566,4.90954259852795,4.86459209873699,3,1.38629436111989,0.00346969732587443,2.37490575457367
43,357.378387451172,6643.5,1.90167331695557,0.175541501436346,0.515903981382827,7.26814440772654,10.0327448209127,1.49072392678349,0.810278348675802,10.8139778137207,1.49072392678349,1.007492537343,4,1.6094379124341,0.00348298373536715,2.15176220325946
43,246.879516601562,3021,0.112734764814377,0.0231209775030692,0.0250512252481556,24.5794842825997,21.8770627339681,2.86491934633986,2.56096214606788,22.0735733668009,2.86491934633986,2.84039675568569,3,1.38629436111989,0.00371708314704933,2.37490575457367
43,743.770751953125,4287,1.04998385906219,0.0222825171480814,0.0326561229783167,25.7106143459197,23.4360716501872,0.620677535959443,0.596289874154182,23.4360716501872,0.620677535959443,0.596289874154182,2,1.09861228866811,0.00375535750346445,2.66258782702545
43,39.2518501281738,5240,0.0778708532452583,0.067021809539046,0.163963032523167,20.9767170800104,27.0957186381022,4.29395503603924,3.51252434862214,27.1025100708008,4.29395503603924,4.26944457884453,4.00003555555556,1.60944502351993,0.00385215690596219,2.15175509217363
43,1017.49291992188,1879.5,0.353810399770737,0.000667655966783087,0.0101315602999996,21.3027442686019,20.9804516262478,4.52243685866572,3.99116058748022,21.1650364557902,4.52243685866572,4.30067842902647,3,1.38629436111989,0.00386479591189848,2.37490575457367
43,4.25896263122559,5325,0.00734670460224152,0.000223198257117474,0.00110462270277978,26.9015642473775,24.1177221298218,2.50208171239459,1.98559548433555,24.1079997380575,2.50208171239459,2.13311231324892,3.00001185185185,1.38629732407846,0.00387791408888205,2.3749027916151
43,8.71502017974854,3268.5,0.0471017397940159,0.063861458396115,0.137169169372257,23.8938089678364,22.1277503331502,2.60133294294118,2.56144648301284,22.1277503331502,2.60133294294118,2.56144648301284,2,1.09861228866811,0.00388125981392451,2.66258782702545
