GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,SIFOCO2,LAI,NIRv,BCdepo,AirTemperature,Precipitation,SoilMoisture,Radiation,VPD,Elevation,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Region,isAmazon,longitude,latitude,indRows,indCols,Year,Month,randomNum
0.463864925521463,0.343458318082696,0.414648117839607,0.353486394557823,0.384441146606264,5.92800000000001,0.225391666666667,1879.7625,24.5788333333334,237.154166666667,45.4625,1157.575,33.0333333333333,286,3042,3762,4444,10945,402,1,1,-76.3058197321806,-2.51557647468725,41,186,2010.5,6.5,0.529779203595771
0.422318252254811,0.320232818846108,0.391162029459902,0.344387755102041,0.360462391626962,5.88750000000002,0.2247,1996.07916666667,24.74125,237.5875,42.3916666666667,1150.94166666667,32.4791666666667,249,3003,3822,4477,10356,402,1,1,-76.3058197321806,-3.0745934690622,42,186,2010.5,6.5,0.502215527724681
0.43960847466858,0.320176713888135,0.382160392798691,0.34234693877551,0.358064516129032,5.8915,0.228925,2029.5375,24.9324166666667,239.325,39.9166666666667,1159.225,32.125,221,2934,3822,4384,8310,402,1,1,-76.3058197321806,-3.63361046343718,43,186,2010.5,6.5,0.511757433407986
0.435440298349883,0.312443381560481,0.348363338788871,0.311734693877551,0.329185867895545,5.82449999999999,0.224808333333333,1987.3875,25.0921666666667,239.083333333333,39.6791666666667,1172.1625,32.4291666666667,165,2821,3808,4380,6113,402,1,1,-76.3058197321806,-4.19262745781211,44,186,2010.5,6.5,0.496533054138462
0.403408796053337,0.291468490570946,0.288870703764321,0.252125850340136,0.273910582908885,5.73699999999999,0.218954166666666,1874.22916666667,25.3545833333334,234.945833333333,39.4583333333333,1200.65833333333,34.9791666666667,149,2809,3729,4392,5970,402,1,1,-76.3058197321806,-4.75164445218706,45,186,2010.5,6.5,0.509514840200725
0.45776492329002,0.372012811644637,0.404337152209492,0.430867346938776,0.410606889010388,5.877,0.233066666666667,1826.32083333333,25.3190833333333,213.275,41.8958333333333,1248.89583333333,42.375,166,2957,3755,4494,9402,402,1,1,-76.3058197321806,-5.31066144656202,46,186,2010.5,6.5,0.498941415322483
0.534993888215307,0.378894574476274,0.403191489361702,0.392431972789116,0.36432116270826,6.00200000000001,0.226429166666667,2211.60833333333,24.7258333333334,302.0875,40.0083333333333,1179.625,34.6083333333333,259,3116,4000,4672,11200,389,1,1,-75.7468027378054,0.838525491562422,35,187,2010.5,6.5,0.483886375911241
0.499617232494903,0.352876723574912,0.376513911620294,0.355357142857143,0.351793943383805,5.96349999999999,0.22185,2004.99166666667,24.68925,285.266666666667,40.1166666666667,1167.72083333333,33.9083333333333,261,3109,4002,4625,11307,402,1,1,-75.7468027378054,0.279508497187473,36,187,2010.5,6.5,0.509936578203863
0.434646711276491,0.304662919024205,0.304091653027823,0.270748299319728,0.277144474088447,5.83500000000001,0.211645833333333,1706.65416666667,24.8037083333334,265.420833333333,44.6458333333333,1151.93333333333,34.225,253,3024,4052,4513,10048,402,1,1,-75.7468027378054,-0.279508497187473,37,187,2010.5,6.5,0.546129590350277
0.452181892372755,0.322364336438235,0.36873977086743,0.346343537414966,0.342330480579329,5.864,0.220075,1628.97083333333,24.8475833333334,248.004166666667,45.2458333333333,1149.59166666667,34.4875,238,3026,4090,4519,10564,402,1,1,-75.7468027378054,-0.838525491562422,38,187,2010.5,6.5,0.517277447052575
0.446108177583739,0.319871450128883,0.402291325695581,0.377295918367347,0.382254159181442,5.9055,0.227920833333333,1692.34583333333,24.7634583333334,241.875,46.7083333333333,1149.85833333333,33.5541666666667,247,3090,4019,4473,10594,402,1,1,-75.7468027378054,-1.39754248593737,39,187,2010.5,6.5,0.491157567697785
0.446375329610286,0.326912369115294,0.400245499181669,0.349234693877551,0.366359447004608,5.953,0.229454166666666,1810.94583333333,24.7163333333334,242.895833333333,46.5208333333333,1151.53333333333,32.4708333333333,232,3121,3925,4502,11199,402,1,1,-75.7468027378054,-1.95655948031231,40,187,2010.5,6.5,0.468518258764841
0.446845098126066,0.325937034533759,0.41481178396072,0.351785714285715,0.364669738863287,5.96699999999999,0.229995833333333,1953.6,24.7682083333333,233.191666666667,43.9916666666667,1154.18333333333,32.2458333333333,235,3115,3804,4447,11380,402,1,1,-75.7468027378054,-2.51557647468725,41,187,2010.5,6.5,0.52114249473837
0.428169173505457,0.320995846274537,0.411947626841244,0.365561224489796,0.391858678955453,5.9335,0.230279166666667,2065.425,24.7229583333333,236.116666666667,42.45,1153.31666666667,31.4958333333333,235,3055,3745,4421,10981,402,1,1,-75.7468027378054,-3.0745934690622,42,187,2010.5,6.5,0.510669897488565
0.43439910180068,0.324719175303634,0.413747954173486,0.368707482993197,0.396006144393241,5.91699999999999,0.2336125,2069.2,24.9064166666667,233.466666666667,42.075,1162.06666666667,31.7375,196,2946,3829,4329,8386,402,1,1,-75.7468027378054,-3.63361046343718,43,187,2010.5,6.5,0.480282721435624
0.448677007808078,0.328117095576489,0.380441898527005,0.351105442176871,0.369132234632508,5.88899999999999,0.2313125,1993.95416666667,25.0510416666667,232.7875,39.65,1169.70416666667,32.25,158,2836,3775,4339,6245,402,1,1,-75.7468027378054,-4.19262745781211,44,187,2010.5,6.5,0.47594011765225
0.40139390500216,0.292286429234837,0.296808510638298,0.249574829931973,0.300476450831836,5.7395,0.217995833333333,1837.1125,25.337375,225.566666666667,38.95,1185.10416666667,34.85,140,2836,3749,4362,5609,402,1,1,-75.7468027378054,-4.75164445218706,45,187,2010.5,6.5,0.507670527245659
0.472896023255331,0.377899684634181,0.418576104746318,0.409948979591837,0.404301075268817,5.9295,0.232370833333333,1702.43333333333,25.4174583333334,212.175,38.3166666666667,1222.1375,38.0083333333333,132,2929,3769,4364,8221,402,1,1,-75.7468027378054,-5.31066144656202,46,187,2010.5,6.5,0.503690760194108
0.543354250640004,0.454360391646066,0.493698854337152,0.527210884353742,0.471966205837174,5.9795,0.240595833333333,1686.69583333333,25.2309166666667,211.220833333333,42.8458333333333,1242.49583333333,39.1166666666667,158,3009,3681,4561,10673,402,1,1,-75.7468027378054,-5.86967844093693,47,187,2010.5,6.5,0.449305127877554
0.515680740901047,0.449181393980114,0.448199672667758,0.497108843537415,0.445545314900153,5.84899999999999,0.2292625,1715.65,24.64,182.983333333333,44.2208333333333,1276.52916666667,44.4541666666667,385,3096,3885,4778,11121,402,1,1,-75.7468027378054,-6.42869543531191,48,187,2010.5,6.5,0.492324214160847
0.506402389190473,0.360540646566987,0.373649754500818,0.321853741496599,0.338986175115207,5.96500000000001,0.219970833333333,1974.0125,24.8260833333333,264.733333333333,39.7875,1190.50416666667,38.0916666666667,230,2814,3985,4728,11914,389,1,1,-75.1877857434302,0.838525491562422,35,188,2010.5,6.5,0.506367170918852
0.50237284494839,0.354726275410676,0.401309328968903,0.362329931972789,0.377959637692674,5.9645,0.224791666666667,1858.95,24.8038333333333,262.170833333333,39.7625,1169.025,35.1416666666667,235,2971,4016,4664,11534,389,1,1,-75.1877857434302,0.279508497187473,36,188,2010.5,6.5,0.514625249826926
0.452456277681068,0.320194583299416,0.347054009819967,0.294047619047619,0.301207691085333,5.89249999999999,0.2159,1700.95833333333,24.8593333333334,252.675,42.4,1159.7,34.7625,240,3168,3994,4547,10525,402,1,1,-75.1877857434302,-0.279508497187473,37,188,2010.5,6.5,0.509807317207067
0.425684111169952,0.303261999980794,0.358919803600655,0.323979591836735,0.330049261083744,5.83800000000001,0.220404166666667,1667.26666666667,24.8937083333334,249.654166666667,45.4083333333333,1156.75,34.3833333333333,212,3067,3877,4468,10829,402,1,1,-75.1877857434302,-0.838525491562422,38,188,2010.5,6.5,0.50021949233376
0.433795213322998,0.312994712550884,0.395908346972177,0.364710884353742,0.373886328725038,5.90750000000001,0.227904166666667,1708.75,24.84775,243.283333333333,45.075,1154.39583333333,33.0125,218,3147,3747,4400,10838,402,1,1,-75.1877857434302,-1.39754248593737,39,188,2010.5,6.5,0.478534262007948
0.448094385276788,0.327257683797281,0.424877250409165,0.389795918367347,0.401382488479263,5.94300000000001,0.233033333333333,1789.97916666667,24.803125,238.1375,45.375,1153.30416666667,31.85,218,3073,3605,4397,10883,402,1,1,-75.1877857434302,-1.95655948031231,40,188,2010.5,6.5,0.505315799155312
0.441053608225601,0.324998023721581,0.421603927986907,0.369387755102041,0.373963133640553,5.94550000000001,0.231016666666667,1934.87083333333,24.7793333333334,238.7375,45.7583333333333,1156.6,31.5416666666667,192,3048,3681,4405,11337,402,1,1,-75.1877857434302,-2.51557647468725,41,188,2010.5,6.5,0.52179918482409
0.381304247445375,0.283724092164955,0.358265139116203,0.315476190476191,0.350460829493088,5.85100000000001,0.223229166666667,2118.6125,24.9098333333333,233.55,41.3458333333333,1163.22916666667,32.1666666666667,217,2981,3695,4375,11191,402,1,1,-75.1877857434302,-3.0745934690622,42,188,2010.5,6.5,0.514050724538929
0.432696615692409,0.321386540800056,0.396399345335516,0.344727891156463,0.369054127938765,5.899,0.228233333333333,2130.05,25.039375,230.295833333333,39.8791666666667,1165.83333333333,32.4416666666667,191,2778,3634,4336,8821,402,1,1,-75.1877857434302,-3.63361046343718,43,188,2010.5,6.5,0.491377653413104
0.45752642749993,0.332451458602416,0.381505728314239,0.359608843537415,0.38863287250384,5.86850000000001,0.229254166666667,1974.925,25.1595416666667,228.9375,39.5458333333333,1172.5625,33.3583333333333,151,2732,3695,4320,7069,402,1,1,-75.1877857434302,-4.19262745781211,44,188,2010.5,6.5,0.498858217567864
0.40185187184769,0.288474352363129,0.300327332242226,0.269812925170068,0.321428571428571,5.69799999999999,0.216670833333333,1812.8875,25.391375,224.25,38.7041666666667,1183.47083333333,35.4375,132,2824,3784,4328,5840,402,1,1,-75.1877857434302,-4.75164445218706,45,188,2010.5,6.5,0.499292603150027
0.446860777286541,0.350015014043428,0.37037643207856,0.346343537414966,0.365284178187404,5.857,0.225529166666667,1745.05,25.3804166666667,216.620833333333,38.4958333333333,1199.82916666667,36.4125,127,2863,3886,4324,7465,402,1,1,-75.1877857434302,-5.31066144656202,46,188,2010.5,6.5,0.519268081423443
0.499159242549432,0.41423514579414,0.451063829787234,0.45858843537415,0.452764976958525,5.92250000000001,0.2364375,1737.35,25.3879583333334,210.416666666667,39.975,1227.54583333333,38.5666666666667,176,2941,3879,4425,9034,402,1,1,-75.1877857434302,-5.86967844093693,47,188,2010.5,6.5,0.505868890148161
0.520300533255198,0.438414101645464,0.46620294599018,0.48078231292517,0.472580645161291,5.9525,0.238158333333333,1752.38333333333,25.5365,201,39.1541666666667,1265.2625,44.5208333333333,196,2918,3766,4481,10013,402,1,1,-75.1877857434302,-6.42869543531191,48,188,2010.5,6.5,0.505453730235975
0.598083903174211,0.506418467830768,0.534779050736497,0.561394557823129,0.516589861751152,5.9845,0.2512,1695.96666666667,25.4634166666667,202.820833333333,40.8166666666667,1277.725,45.8291666666667,315,2782,3698,4559,10922,402,1,1,-75.1877857434302,-7.54672942406181,50,188,2010.5,6.5,0.501154987827013
0.591926774695471,0.511468197406685,0.518248772504092,0.542857142857143,0.492853237522456,5.93499999999999,0.244433333333333,1856.47916666667,24.9379583333334,247.304166666667,43.7375,1250.90833333333,41,470,2834,3669,4775,11645,402,1,1,-75.1877857434302,-8.1057464184367,51,188,2010.5,6.5,0.493633902122012
0.523921891126262,0.371415749133912,0.405400981996726,0.358418367346939,0.386191573403555,6.001,0.226054166666667,1972.27916666667,24.81925,254.7625,40.0458333333333,1193.5875,38.6,228,2750,3906,4643,11443,389,1,1,-74.6287687490552,0.838525491562422,35,189,2010.5,6.5,0.46214756618115
0.502644519763536,0.357561090863909,0.404746317512275,0.356207482993197,0.376630477231899,5.96200000000001,0.225045833333333,1860.0875,24.8994583333334,248.4125,39.5291666666667,1179.1625,36.6958333333333,217,2919,3841,4556,11274,402,1,1,-74.6287687490552,0.279508497187473,36,189,2010.5,6.5,0.520857419536521
0.442326455816931,0.317641067314062,0.354991816693944,0.301020408163265,0.325861126298524,5.8665,0.2201625,1708.00833333333,24.9615416666667,247.875,40.3541666666667,1166.2375,35.0625,222,2965,3574,4500,11507,402,1,1,-74.6287687490552,-0.279508497187473,37,189,2010.5,6.5,0.511797861467317
0.438337165873372,0.317882488648369,0.371685761047463,0.339115646258504,0.344841052878232,5.884,0.222041666666667,1698.35833333333,24.8690416666667,248.958333333333,45.2625,1162.89583333333,33.775,208,2949,3566,4533,11771,389,1,1,-74.6287687490552,-0.838525491562422,38,189,2010.5,6.5,0.483582013835985
0.419451283482037,0.303397208589964,0.372831423895254,0.36062925170068,0.357025697102242,5.8635,0.226420833333333,1697.3375,24.9245416666667,243.879166666667,43.475,1158.9125,32.7333333333333,212,2925,3414,4498,11193,389,1,1,-74.6287687490552,-1.39754248593737,39,189,2010.5,6.5,0.502339069490538
0.407413357827963,0.294819709766491,0.372422258592471,0.345833333333334,0.356400843552292,5.83400000000001,0.226645833333333,1712.05,25.0084583333334,239.5875,40.1875,1158.9625,32.275,200,2814,3373,4466,10831,389,1,1,-74.6287687490552,-1.95655948031231,40,189,2010.5,6.5,0.491617290151719
0.390572591181178,0.293553823471721,0.370049099836334,0.329591836734694,0.367972350230415,5.8695,0.223883333333333,1842.12083333333,24.883875,238.3875,44.9666666666667,1165.38333333333,32.2625,196,2962,3445,4488,10485,389,1,1,-74.6287687490552,-2.51557647468725,41,189,2010.5,6.5,0.494296454011155
0.332544018263086,0.253251317339991,0.305973813420622,0.268112244897959,0.302611367127496,5.7435,0.215383333333333,2042.925,24.8936666666667,238.633333333333,41.6166666666667,1164.675,32.3583333333333,178,2928,3467,4429,9948,389,1,1,-74.6287687490552,-3.0745934690622,42,189,2010.5,6.5,0.531613854519595
0.390582390656475,0.29263203292255,0.350654664484452,0.299829931972789,0.340322580645161,5.8005,0.223179166666667,2068.34166666667,25.1563333333333,229.058333333333,39.9833333333333,1163.02916666667,33.0458333333333,164,2757,3518,4381,8346,389,1,1,-74.6287687490552,-3.63361046343718,43,189,2010.5,6.5,0.522069607339191
0.385621896261187,0.281834585609596,0.292225859247136,0.250340136054422,0.295007680491552,5.7235,0.219258333333333,1918.08333333333,25.348,221.025,38.3833333333333,1177.43333333333,35.6208333333333,135,2605,3497,4391,4834,389,1,1,-74.6287687490552,-4.19262745781211,44,189,2010.5,6.5,0.497902020322438
0.442305981168544,0.321555997033577,0.345908346972177,0.299574829931973,0.321487151448879,5.828,0.225566666666667,1794.875,25.4793333333333,226.0375,37.3,1190.62083333333,35.8583333333333,124,2762,3708,4309,6388,402,1,1,-74.6287687490552,-4.75164445218706,45,189,2010.5,6.5,0.48766369122961
0.497002732485692,0.380147435434853,0.424058919803601,0.387755102040816,0.418356374807988,5.9205,0.233566666666667,1796.78333333333,25.4175,224.4375,39.2833333333333,1190.99583333333,35.4583333333333,123,2885,3837,4296,8575,402,1,1,-74.6287687490552,-5.31066144656202,46,189,2010.5,6.5,0.483675685878324
0.508535046914341,0.406323248161372,0.440752864157119,0.403061224489796,0.444009216589862,5.88850000000001,0.231920833333333,1863.5625,25.6031666666667,209.779166666667,38.3,1217.73333333333,39.2666666666667,141,2932,3820,4331,8350,402,1,1,-74.6287687490552,-5.86967844093693,47,189,2010.5,6.5,0.497756562537759
0.503773196918299,0.416618784768696,0.421112929623568,0.41624149659864,0.422350230414746,5.88150000000001,0.229225,1860.2125,25.4372083333334,205.420833333333,38.0125,1235.67083333333,40.3333333333333,145,2941,3846,4420,9147,402,1,1,-74.6287687490552,-6.42869543531191,48,189,2010.5,6.5,0.507831359665589
0.52571818359806,0.456655495296791,0.454337152209493,0.484778911564626,0.458218125960061,5.87799999999999,0.2283,1845.17083333333,25.007375,194.783333333333,42.1916666666667,1242.76666666667,41.6833333333333,181,2983,3786,4628,11332,402,1,1,-74.6287687490552,-6.98771242968683,49,189,2010.5,6.5,0.488966176375024
0.571614477899927,0.495610839431637,0.49885433715221,0.550085034013606,0.501228878648234,5.926,0.2393875,1873.85,25.0965416666667,201.279166666667,40.7458333333333,1250.4,42.7625,166,3009,3829,4676,11145,402,1,1,-74.6287687490552,-7.54672942406181,50,189,2010.5,6.5,0.52720497216967
0.547071587769117,0.480239341891881,0.474631751227496,0.482568027210885,0.506912442396314,5.97050000000001,0.2395,1828.0125,25.4832083333333,198.870833333333,37.175,1261.78333333333,44.575,246,3051,3960,4569,10158,402,1,1,-74.6287687490552,-8.1057464184367,51,189,2010.5,6.5,0.535496700756265
0.614295988305815,0.533235348461116,0.535761047463175,0.525340136054422,0.567818740399386,6.00999999999999,0.247983333333333,1887.025,25.643125,230.779166666667,40.9208333333333,1258.79583333333,45.7625,248,2950,3800,4557,10471,389,1,1,-74.6287687490552,-8.66476341281168,52,189,2010.5,6.5,0.447701273470425
0.54577360904114,0.504056562443467,0.406301145662848,0.461819727891157,0.530184331797235,5.60300000000001,0.226541666666667,1837.75,22.8389166666667,243.4125,42.9166666666667,1223.52916666667,38.7291666666667,273,3153,4445,4949,10670,48,1,1,-74.6287687490552,-9.22378040718666,53,189,2010.5,6.5,0.50117287856232
0.512084541966561,0.500800701711536,0.393698854337152,0.463265306122449,0.482872503840246,5.53449999999999,0.22035,2011.72083333333,22.6838333333334,271.870833333333,45.6541666666667,1207.37916666667,35.95,336,3199,4393,4952,11131,402,1,1,-74.6287687490552,-9.78279740156158,54,189,2010.5,6.5,0.512855725652915
0.536255747034338,0.390397543750307,0.43936170212766,0.43937074829932,0.401624619229868,6.019,0.231129166666667,1959.5,24.7251666666667,223.254166666667,45.7458333333333,1209.72916666667,42.2583333333333,265,3034,4000,4772,11252,389,1,1,-74.0697517546809,1.39754248593737,34,190,2010.5,6.5,0.550665539582212
0.500056248988204,0.362220128688444,0.385924713584288,0.358163265306123,0.349371241115364,5.9315,0.22255,1914.38333333333,24.7842916666667,231.2125,45.7291666666667,1196.8625,39.15,247,2813,3787,4563,11505,389,1,1,-74.0697517546809,0.838525491562422,35,190,2010.5,6.5,0.499752295233899
0.476349358349956,0.34193972365003,0.380278232405892,0.343707482993197,0.353149001536098,5.9065,0.2228125,1802.5,24.8275833333334,240.495833333333,41.1583333333333,1184.33333333333,36.3583333333333,220,2691,3419,4465,11799,389,1,1,-74.0697517546809,0.279508497187473,36,190,2010.5,6.5,0.496557121194696
0.446957924141647,0.32363636378268,0.367266775777414,0.324744897959184,0.329532140904476,5.902,0.2231625,1674.66666666667,24.9642083333333,246.545833333333,39.7833333333333,1175.5,34.5125,201,2747,3240,4484,12281,389,1,1,-74.0697517546809,-0.279508497187473,37,190,2010.5,6.5,0.533605869005146
0.42456535859017,0.308226641198326,0.352618657937807,0.310374149659864,0.321330938061392,5.85299999999999,0.222345833333333,1627.80416666667,24.9585,246.0375,40.2458333333333,1170.79166666667,33.5041666666667,204,2873,3357,4491,11776,389,1,1,-74.0697517546809,-0.838525491562422,38,190,2010.5,6.5,0.513033416438634
0.419178844168819,0.311587427356321,0.37152209492635,0.352210884353742,0.340015360983103,5.873,0.2258875,1639.5875,24.89375,242.554166666667,44.125,1165.6875,32.2166666666667,194,2844,3418,4561,10932,389,1,1,-74.0697517546809,-1.39754248593737,39,190,2010.5,6.5,0.499983519183128
0.412632516671194,0.30597941094482,0.385679214402619,0.371258503401361,0.367818740399386,5.8685,0.228425,1667.89583333333,24.949875,241.5125,41.2,1166.45833333333,31.7291666666667,174,2797,3436,4494,11091,389,1,1,-74.0697517546809,-1.95655948031231,40,190,2010.5,6.5,0.516045368071273
0.425507220215869,0.319885279800889,0.416693944353519,0.374914965986395,0.385300320237444,5.88650000000001,0.231179166666667,1737.59583333333,25.095125,234.4125,41.3166666666667,1172.93333333333,32.5041666666667,190,3021,3521,4482,10344,389,1,1,-74.0697517546809,-2.51557647468725,41,190,2010.5,6.5,0.518495756781828
0.376351592630324,0.287694882222923,0.370703764320786,0.326360544217687,0.355913978494624,5.82000000000002,0.2253375,1828.77916666667,25.00625,229.283333333333,44.1125,1169.85416666667,32.5041666666667,183,2964,3516,4450,9231,389,1,1,-74.0697517546809,-3.0745934690622,42,190,2010.5,6.5,0.448180227800376
0.351603997715546,0.274243830901555,0.338461538461538,0.286904761904762,0.314379442318207,5.7975,0.220908333333333,1839.275,25.1052083333334,230.3875,40.0041666666667,1167.9125,32.8083333333333,154,2906,3548,4404,9224,389,1,1,-74.0697517546809,-3.63361046343718,43,190,2010.5,6.5,0.520222222408723
0.370648298007531,0.28790962903218,0.335106382978723,0.283503401360544,0.331182795698925,5.8255,0.2212875,1798.11666666667,25.2545416666667,232.508333333333,39.2333333333333,1180.5625,34.0541666666667,123,2910,3540,4358,7432,389,1,1,-74.0697517546809,-4.19262745781211,44,190,2010.5,6.5,0.51355830840852
0.46463114578993,0.347600817345189,0.398036006546645,0.330357142857143,0.352688172043011,5.94850000000001,0.2308625,1810.99166666667,25.5502083333334,223.2625,37.7125,1192.33333333333,35.8625,117,2796,3655,4316,7539,389,1,1,-74.0697517546809,-4.75164445218706,45,190,2010.5,6.5,0.520605722518483
0.492979067928787,0.38036218224411,0.468248772504092,0.406972789115646,0.446466973886329,5.9665,0.239016666666667,1896.06666666667,25.5615416666667,214.9,38.6041666666667,1193.7,36.5458333333333,122,2939,3877,4301,8788,402,1,1,-74.0697517546809,-5.31066144656202,46,190,2010.5,6.5,0.528164474134605
0.441244482544434,0.353930717549271,0.376923076923077,0.331377551020408,0.38010752688172,5.81600000000001,0.2244125,1965.13333333333,25.4513333333333,206.5,39.1583333333333,1205.79583333333,38.0041666666667,121,2907,3742,4297,8532,402,1,1,-74.0697517546809,-5.86967844093693,47,190,2010.5,6.5,0.521367870145329
0.459344182917623,0.388434433767566,0.392553191489362,0.394727891156463,0.390092165898618,5.809,0.224,1985.95,25.1862083333334,197.795833333333,40.2166666666667,1220.12083333333,39.1625,135,2983,3718,4404,10432,402,1,1,-74.0697517546809,-6.42869543531191,48,190,2010.5,6.5,0.498451424463897
0.529396114326511,0.447020772213499,0.440916530278232,0.460204081632653,0.432795698924731,5.82950000000001,0.2284375,1889.91666666667,24.8225416666667,189.466666666667,45.0958333333333,1225.36666666667,40.1916666666667,158,3040,3738,4645,11663,402,1,1,-74.0697517546809,-6.98771242968683,49,190,2010.5,6.5,0.485721431891762
